trial_id,target_id,target_frequency_hz,trial_prepared_wall_time,trial_start_wall_time,trial_end_wall_time,planned_duration_s,actual_duration_s,start_trial_id,start_status
1,6,30.000,2026-03-17T14:43:37.470,2026-03-17T14:43:41.590,2026-03-17T14:43:45.609,4.000,4.020,1,started
