trial_id,target_id,target_frequency_hz,trial_prepared_wall_time,trial_start_wall_time,trial_end_wall_time,planned_duration_s,actual_duration_s,start_trial_id,start_status
1,3,12.000,2026-03-17T15:05:28.724,2026-03-17T15:05:32.865,2026-03-17T15:05:36.885,4.000,4.020,1,started
