trial_id,target_id,label,stim_start_wall,stim_end_wall,epoch_start_abs,epoch_end_abs_inclusive,n_samples,epoch_complete
1,7,7,2026-03-18T14:55:59.671,2026-03-18T14:56:03.671,7660,11668,4009,1
