trial_id,target_id,target_frequency_hz,trial_prepared_wall_time,trial_start_wall_time,trial_end_wall_time,planned_duration_s,actual_duration_s,start_trial_id,start_status
1,4,15.000,2026-03-18T14:57:17.287,2026-03-18T14:57:21.367,2026-03-18T14:57:25.367,4.000,4.000,1,started
