trial_id,target_id,label,stim_start_wall,stim_end_wall,epoch_start_abs,epoch_end_abs_inclusive,n_samples,epoch_complete
1,6,6,2026-03-17T14:43:41.590,2026-03-17T14:43:45.609,5181,9200,4020,1
