trial_id,target_id,target_frequency_hz,trial_start_wall,trial_end_wall,start_status,stim_start_trigger_sent,stim_start_trigger_wall,stim_end_trigger_sent,stim_end_trigger_wall,stim_enter_abs,stim_exit_abs,epoch_start_abs,epoch_end_abs_inclusive,raw_samples,epoch_complete,epoch_saved
1,3,12.000,2026-03-18T11:35:31.606,2026-03-18T11:35:35.627,started,1,2026-03-18T11:35:31.606,1,2026-03-18T11:35:35.627,5120,9120,5196,9219,4024,1,1
2,8,45.000,2026-03-18T11:35:39.886,,started,1,2026-03-18T11:35:39.886,0,,13400,-1,13480,-1,0,0,0
