trial_id,target_id,target_frequency_hz,trial_prepared_wall_time,trial_start_wall_time,trial_end_wall_time,planned_duration_s,actual_duration_s,start_trial_id,start_status
1,3,8.000,2026-03-11T15:03:30.244,2026-03-11T15:03:33.003,2026-03-11T15:03:37.004,4.000,4.000,1,started
