trial_id,target_id,target_frequency_hz,trial_prepared_wall_time,trial_start_wall_time,trial_end_wall_time,planned_duration_s,actual_duration_s,start_trial_id,start_status
1,3,12.000,2026-03-13T09:20:57.658,2026-03-13T09:21:01.778,2026-03-13T09:21:05.798,4.000,4.020,1,started
