trial_id,target_id,target_frequency_hz,trial_prepared_wall_time,trial_start_wall_time,trial_end_wall_time,planned_duration_s,actual_duration_s,start_trial_id,start_status
1,6,30.000,2026-03-12T11:02:48.525,2026-03-12T11:02:52.645,2026-03-12T11:02:56.645,4.000,4.000,1,started
