trial_id,target_id,target_frequency_hz,trial_prepared_wall_time,trial_start_wall_time,trial_end_wall_time,planned_duration_s,actual_duration_s,start_trial_id,start_status
1,2,10.000,2026-03-13T09:16:23.629,2026-03-13T09:16:27.769,2026-03-13T09:16:31.789,4.000,4.020,1,started
