trial_id,slot_id,image_id,frequency_hz,trial_prepared_wall_time
1,1,1,8.000,2026-03-13T09:07:58.748
1,2,5,10.000,2026-03-13T09:07:58.748
1,3,2,12.000,2026-03-13T09:07:58.748
1,5,4,20.000,2026-03-13T09:07:58.748
1,6,6,30.000,2026-03-13T09:07:58.748
1,7,3,40.000,2026-03-13T09:07:58.748
