trial_id,target_id,target_frequency_hz,trial_prepared_wall_time,trial_start_wall_time,trial_end_wall_time,planned_duration_s,actual_duration_s,start_trial_id,start_status
1,5,20.000,2026-03-12T10:06:16.016,2026-03-12T10:06:20.097,2026-03-12T10:06:24.097,4.000,4.000,1,started
