trial_id,slot_id,image_id,frequency_hz,trial_prepared_wall_time
1,1,6,8.000,2026-03-12T09:31:14.162
1,2,1,10.000,2026-03-12T09:31:14.162
1,3,2,12.000,2026-03-12T09:31:14.162
1,5,5,20.000,2026-03-12T09:31:14.162
1,6,3,30.000,2026-03-12T09:31:14.162
1,7,4,40.000,2026-03-12T09:31:14.162
