trial_id,target_id,target_frequency_hz,cue_start_wall,stim_start_wall,stim_end_wall,trigger_received,trigger_wall
1,4,15.000,2026-03-12T10:39:55.410,2026-03-12T10:39:57.430,2026-03-12T10:39:58.950,1,2026-03-12T10:39:57.450
