trial_id,target_id,target_frequency_hz,trial_prepared_wall_time,trial_start_wall_time,trial_end_wall_time,planned_duration_s,actual_duration_s,start_trial_id,start_status
1,2,10.000,2026-03-13T09:07:58.748,2026-03-13T09:08:02.968,2026-03-13T09:08:06.968,4.000,4.000,1,started
